Lemma,POS,Polarity_Score
alone,a,-0.23905
alone,r,-0.33743
alois_senefelder,n,0
aloha_state,n,0
aloha,n,0
aloft,r,0.08437
aloes,n,0.12208
aloeaceae,n,-0.34088
aloe_vera,n,0
aloe_ferox,n,0
aloe_family,n,-0.34088
aloe,n,0
alocasia_macrorrhiza,n,0
alocasia,n,0
alnus_vulgaris,n,0
alnus_veridis_crispa,n,0
alnus_veridis,n,0
alnus_serrulata,n,0
alnus_rugosa,n,0
alnus_rubra,n,0
alnus_rhombifolia,n,0
alnus_maritima,n,0
alnus_incana,n,0
alnus_glutinosa,n,0
alnus_crispa,n,0
alnus,n,0
alnico,n,0
al-mukalla,n,0
al-muhajiroun,n,0
alms-giving,n,-0.34088
almsgiving,n,-0.34088
almsgiver,n,0
alms_tray,n,0
alms_dish,n,0
alms_box,n,0
alms,n,-0.34088
almost,r,0
almoravid,n,0
almoner,n,0
almond-shaped,a,0.12208
almond-scented,a,-0.19821
almond-leaves_willow,n,0
almond-eyed,a,0.15793
almond_willow,n,0
almond_tree,n,0
almond_oil,n,0
almond_moth,n,0
almond_extract,n,0
almond_crescent,n,0
almond_cookie,n,0
almond,n,0
almighty,a,0.27626
almighty,n,0
al-ma'unah,n,0
almaty,n,0
almandite,n,0
almandine,n,0
almanac,n,0
al-magrib,n,0
alma-ata,n,0
alma_mater,n,0
allylic,a,0
allyl_resin,n,0
allyl_radical,n,0
allyl_group,n,0
allyl_alcohol,n,0
allyl,n,0
ally_with,v,0
ally,n,0.21559
ally,v,0
all-weather,a,-0.19821
all-victorious,a,-0.34088
alluvium,n,0
alluvion,n,0
alluviation,n,0
alluvial_soil,n,0
alluvial_sediment,n,0
alluvial_plain,n,0
alluvial_flat,n,0
alluvial_fan,n,0
alluvial_deposit,n,0
alluvial_cone,n,0
alluvial,a,0
allusiveness,n,0.08478
allusive,a,-0.02386
allusion,n,0
alluring,a,0.48469
allurement,n,0.21536
allure,n,0.47353
allure,v,0
allude,v,0
all-time,a,0.08478
all-terrain_bike,n,0
allspice_tree,n,0
allspice,n,0
all-rounder,n,0
all-round,a,0
all-purpose,a,-0.42036
all-powerful,a,0.12208
alloyed,a,-0.22494
alloy_steel,n,0
alloy_iron,n,0
alloy_cast_iron,n,0
alloy,n,0.08012
alloy,v,0
allowance_account,n,0
allowance,n,0
allowance,v,0
allowably,r,0.17826
allowable,a,-0.02163
allow_in,v,0
allow_for,v,0
allow,v,0.31228
allover,a,0
all-out,a,-0.19821
allotted,a,0
allotropy,n,0
allotropism,n,0
allotropical,a,0.17826
allotropic,a,0.17826
allotrope,n,0
allotment,n,0.10554
allot,v,0.08411
allosaurus,n,0
allosaur,n,0
all-or-nothing,a,-0.19821
all-or-none_law,n,0
all-or-none,a,-0.19821
allopurinol,n,-0.07997
allophonic,a,0
allophone,n,0
allopatry,n,0
allopatric,a,0
allopathy,n,-0.08901
allopathic,a,0
allomorphic,a,0
allomorph,n,0
allometry,n,0
allometric,a,-0.01819
allomerous,a,0
allomerism,n,-0.19821
allographic,a,0
allograph,n,0
allograft,n,0
allogeneic,a,0
allogamy,n,0
allogamous,a,0
allocution,n,0
allochthonous,a,0
allochronic,a,0
allocator,n,0
allocation_unit,n,0
allocation,n,0.08459
allocate,v,0
allocatable,a,0
allocable,a,0
alloantibody,n,0
all-night,a,0
allmouth,n,0
all-metal,a,0
all-mains,a,0
all-knowing,a,0.21734
allium_vineale,n,0
allium_ursinum,n,-0.07997
allium_tuberosum,n,0
allium_triquetrum,n,0
allium_tricoccum,n,0
allium_sphaerocephalum,n,0
allium_scorodoprasum,n,0
allium_schoenoprasum,n,0
allium_sativum,n,0
allium_porrum,n,0
allium_paradoxum,n,0
allium_neopolitanum,n,0
allium_haematochiton,n,0
allium_fistulosum,n,0
allium_cernuum,n,0
allium_cepa_viviparum,n,0
allium_cepa_aggregatum,n,0
allium_cepa,n,0
allium_carinatum,n,0
allium_canadense,n,0
allium_ascalonicum,n,0
allium_ampeloprasum,n,0
allium_acuminatum,n,0
allium,n,0
alliterator,n,0
alliteratively,r,0.15793
alliterative,a,0
alliteration,n,0
alliterate,v,0
allis_shad,n,0
allis,n,0
allioniaceae,n,0
allionia_incarnata,n,0
allionia,n,0
all-inclusive,a,0.17826
all-important,a,0.37341
alligatoridae,n,0
alligatorfish,n,0
alligatored,a,-0.19821
alligator_wrench,n,0
alligator_weed,n,0
alligator_snapping_turtle,n,0
alligator_snapper,n,0
alligator_sinensis,n,0
alligator_pear,n,0
alligator_mississipiensis,n,0
alligator_lizard,n,0
alligator_grass,n,0
alligator_clip,n,0
alligator,n,0
alligator,v,-0.20595
allies,n,0
allied_command_europe,n,0
allied_command_atlantic,n,0
allied,a,0
allice_shad,n,0
allice,n,0
alliaria_officinalis,n,0
alliaria,n,0
alliance,n,0
alliaceous_plant,n,0
alliaceous,a,-0.09134
alliaceae,n,-0.19821
allhallowtide,n,0
allhallows_eve,n,0
allhallows,n,0
allgood,n,0
all-fired,a,-0.01819
all-fired,r,-0.19821
alleyway,n,0
alley_cat,n,-0.38925
alley,n,0
alleviatory,a,-0.38925
alleviator,n,-0.38657
alleviative,a,-0.38925
alleviation,n,0.12208
alleviated,a,-0.42036
alleviate,v,0.31097
alleviant,n,-0.38925
allergy_diet,n,0
allergy,n,-0.51417
allergology,n,0
allergist,n,0
allergic_rhinitis,n,-0.07997
allergic_reaction,n,-0.07997
allergic_eczema,n,0
allergic,a,-0.53249
allergenic,a,0
allergen,n,0
allentown,n,0
all-encompassing,a,0.17826
allen_wrench,n,0
allen_tate,n,0.12208
allen_stewart_konigsberg,n,0
allen_screw,n,0
allen_ginsberg,n,0
allen,n,0
all-embracing,a,0.17826
allemande_sauce,n,0
allemande,n,0
allelomorphic,a,0
allelomorph,n,0
allelic,a,0
allele,n,0
allegro_con_spirito,n,0.21734
allegro,a,0
allegro,n,0.00145
allegro,r,0
allegretto,a,0
allegretto,n,-0.28345
allegretto,r,0.15793
allegory,n,0.08459
allegorizer,n,0
allegorize,v,0
allegoriser,n,0
allegorise,v,0
allegorically,r,0.15793
allegorical,a,0
allegoric,a,0
allegiant,a,0.12208
allegiance,n,0
allegheny_vine,n,0
allegheny_spurge,n,0
allegheny_river,n,0
allegheny_plum,n,0
allegheny_mountains,n,0
allegheny_mountain_spurge,n,0
allegheny_chinkapin,n,0
allegheny,n,0
alleghenies,n,0
alleghany_plum,n,0
allegement,n,0.21734
allegedly,r,0
alleged,a,-0.34135
allege,v,0
allegation,n,-0.40985
all-devouring,a,-0.07997
all-day_sucker,n,0
allayer,n,0.12208
allay,v,0
all-around,a,0
allargando,a,0.15793
allantois,n,0
allantoid,a,0.12208
allantoic,a,0.08478
allamanda_cathartica,n,0
allamanda,n,0
allah,n,0
alla_nazimova,n,0
alla_breve,n,0
all_too,r,0
all_told,r,0
all_together,r,0
all_the_way,r,-0.01416
all_the_time,r,0
all_the_same,r,-0.25931
all_souls'_day,n,0
all_saints'_day,n,0
all_right,a,0.17826
all_right,r,0.29544
all_over,a,0.17826
all_over,r,0.17964
all_of_a_sudden,r,0
all_in_all,r,0
all_in,a,0
all_important,a,0.37341
all_get_out,n,0
all_fours,n,0
all_fools'_day,n,0
all_day_long,r,0
all_clear,n,0
all_at_once,r,0
all_arounder,n,0
all_along,r,0.15793
all,a,0.17964
all,r,0.21734
alkyne,n,0
alkylic,a,0
alkylbenzenesulfonate,n,0
alkylbenzene,n,0
alkylating_agent,n,0
alkyl_radical,n,0
alkyl_halide,n,0
alkyl_group,n,0
alkyl,n,0
alkyd_resin,n,0
alkyd,n,0
alky,n,0
alkeran,n,0
alkene,n,0
alka-seltzer,n,0
alkaptonuria,n,0.21734
alkapton,n,0
alkanet,n,0
alkane_series,n,0
alkane,n,0
alkaluria,n,0
alkalotic,a,0.0403
alkalosis,n,-0.19821
alkaloidal,a,0
alkaloid,n,0
alkalizer,n,0
alkalize,v,0
alkaliser,n,0
alkalise,v,0
alkalinuria,n,0
alkalinize,v,0
alkalinity,n,0
alkalinise,v,0
alkaline-loving,a,-0.19821
alkaline-earth_metal,n,0
alkaline_metal,n,0
alkaline_earth,n,0
alkaline,a,0
alkalimetry,n,0
alkalify,v,0
alkalic,a,0
alkali_poisoning,n,-0.34088
alkali_metal,n,0
alkali_grass,n,0
alkali_bee,n,0
alkali,n,0
alkalescent,a,-0.17327
alkalemia,n,-0.34088
alkahestic,a,0
alkahest,n,0
al-jihad,n,0
al-jama'a_al-islamiyyah_al-muqatilah_bi-libya,n,0
alizarine_red,n,0
alizarine,n,0
alizarin_yellow,n,-0.38925
alizarin_red,n,0
alizarin_crimson,n,0
alizarin_carmine,n,0
alizarin,n,0
aliyah,n,0.23008
aliveness,n,0
alive,a,0.39626
al-itihaad_al-islamiya,n,0
aliterate_person,n,0
aliterate,n,0
alistair_cooke,n,0
a-list,n,0
alismatidae,n,0
alismataceae,n,0
alismales,n,0
alisma_plantago-aquatica,n,0
alisma,n,0
al-iraq,n,0
alir,n,0
aliquot_part,n,-0.01819
aliquot,a,-0.01819
aliquot,n,-0.01819
aliquant_part,n,-0.38925
aliquant,n,-0.38925
aliphatic_compound,n,0
aliphatic,a,0
alinement,n,0
a-line,n,0
aline,v,0
alimony,n,0
alimentative,a,0
alimentation,n,0
alimentary_tract_smear,n,0
alimentary_tract,n,0
alimentary_paste,n,0
alimentary_canal,n,0
alimentary,a,0.15793
alimental,a,0.15793
aliment,n,0
aliment,v,0
alikeness,n,-0.0611
alike,a,0.15793
alike,r,0.17703
alignment,n,0
aligning,a,0
aligned,a,0
align,v,0.28354
alight,a,0
alight,v,0
aliform,a,-0.07997
alienor,n,0
alienist,n,-0.19821
alienism,n,-0.29669
alienee,n,0
alienator,n,-0.28345
alienation_of_affection,n,-0.34088
alienation,n,-0.61096
alienating,a,-0.42036
alienated,a,-0.05857
alienate,v,-0.59314
alienage,n,-0.26536
alienable,a,0
alien_absconder,n,0
alien,a,-0.09965
alien,n,-0.14595
alien,v,-0.16702
alidade,n,0
alidad,n,0
alicyclic_compound,n,0
alicia_alonso,n,0
alice-josephine_pons,n,0
alice_walker,n,0
alice_paul,n,0
alice_malsenior_walker,n,0
alice_hamilton,n,0
alice_b._toklas,n,0
alibi,n,-0.19432
alibi,v,-0.21842
alias,n,0
alias,r,0
ali_baba,n,0
ali,n,0
al-hudaydah,n,0
alhazen,n,0
al-haytham,n,0
al-hasan_ibn_al-haytham,n,0
alhambra,n,0
al-hakim,n,0
alhacen,n,0
algren,n,0
algorithmic_rule,n,0
algorithmic_program,n,0
algorithmic_language,n,0
algorithmic,a,0
algorithm_error,n,-0.34088
algorithm,n,0
algorism,n,0
algophobic,a,-0.39584
algophobia,n,-0.38925
algophilia,n,-0.38925
algonquin,a,0
algonquin,n,0
algonquian_language,n,0
algonquian,a,0
algonquian,n,0
algonkin,n,0
algonkian,a,0
algonkian,n,0
algometry,n,-0.19821
algometrical,a,0
algometric,a,0
algometer,n,0
algology,n,0
algolagnic,a,-0.07997
algolagnia,n,-0.38925
algol,n,0
algoid,a,-0.08901
alginic_acid,n,0
algin,n,0
algiers,n,0
algidity,n,0.3585
algid,a,0
algernon_charles_swinburne,n,0.12208
algeripithecus_minutus,n,0
algeripithecus,n,0
algerie,n,0
algerian_monetary_unit,n,0
algerian_dinar,n,0
algerian_centime,n,0
algerian_capital,n,0
algerian,a,0
algerian,n,0
algeria,n,0
alger,n,0.12208
algebraist,n,0
algebraically,r,0.15793
algebraical,a,0
algebraic_number,n,0
algebraic_language,n,0
algebraic,a,0
algebra,n,0.08327
algarrobilla,n,0
algarroba_bean,n,0
algarroba,n,0
algarobilla,n,0
al-gama'a_al-islamiyya,n,0
algal,a,0
algae,n,-0.19821
alga,n,-0.19821
alfresco,a,0
alfresco,r,0
alfred_the_great,n,0
alfred_thayer_mahan,n,0
alfred_tennyson,n,0.12208
alfred_stieglitz,n,0
alfred_russel_wallace,n,0
alfred_noyes,n,0.12208
alfred_north_whitehead,n,0
alfred_nobel,n,0
alfred_lunt,n,0
alfred_louis_kroeber,n,0
alfred_lothar_wegener,n,0
alfred_lord_tennyson,n,0.12208
alfred_krupp,n,0
alfred_kroeber,n,0
alfred_korzybski,n,0
alfred_kastler,n,0
alfred_joseph_hitchcock,n,0
alfred_hitchcock,n,0
alfred_hawthorne,n,0
alfred_habdank_skarbek_korzybski,n,0
alfred_eisenstaedt,n,0
alfred_edward_woodley_mason,n,0
alfred_edward_housman,n,0.12208
alfred_dreyfus,n,0
alfred_de_musset,n,0
alfred_damon_runyon,n,0
alfred_charles_william_harmsworth,n,0
alfred_charles_kinsey,n,0
alfred_binet,n,0
alfred_bernhard_nobel,n,0
alfred_alistair_cooke,n,0
alfred,n,0
alfonso_borgia,n,0
alfileria,n,0
alfilaria,n,0
al-fatah,n,0
alfalfa_sprout,n,0
alfalfa,n,0
aleyrodidae,n,0
aleyrodes,n,0
alexis_de_tocqueville,n,0
alexis_charles_henri_maurice_de_tocqueville,n,0
alexis_carrel,n,0
alexic,a,0
alexic,n,-0.07997
alexia,n,-0.25931
alexandrite,n,0
alexandrine,n,0
alexandrian_senna,n,0
alexandrian_laurel,n,0
alexandrian,a,0
alexandrian,n,0
alexandria_senna,n,0
alexandria,n,0
alexandre_yersin,n,0
alexandre_gustave_eiffel,n,0
alexandre_emile_jean_yersin,n,0
alexandre_dumas,n,0
alexanders,n,0
alexander_woollcott,n,0
alexander_wilson,n,0
alexander_vi,n,0
alexander_the_liberator,n,0
alexander_the_great,n,0
alexander_selkirk,n,0
alexander_selcraig,n,0
alexander_pushkin,n,0.12208
alexander_pope,n,0
alexander_melville_bell,n,0
alexander_isayevich_solzhenitsyn,n,0
alexander_iii,n,0
alexander_ii,n,0
alexander_i,n,0
alexander_hamilton,n,0
alexander_graham_bell,n,0
alexander_fleming,n,0
alexander_calder,n,0
alexander_bell,n,0
alexander_archipelago,n,0
alexander_alexandrovich_blok,n,0.12208
alexander,n,0
alex_haley,n,0
alex_boncayao_brigade,n,0
alewife,n,0
aleve,n,-0.07997
aleutians,n,0
aleutian_islands,n,0
aleutian,a,0
aleutian,n,0
aleut,n,0
aleuronic,a,0
aleurone,n,0
aleurites_moluccana,n,0
aleurites_fordii,n,0
aleurites,n,0
aleuria_aurantia,n,0
aletta_jacobs,n,0
aletris_farinosa,n,0
aletris_aurea,n,0
aletris,n,0
alethic_logic,n,0
alessandro_manzoni,n,0
alessandro_farnese,n,0
alessandro_di_mariano_dei_filipepi,n,0
alertness,n,0.15242
alertly,r,0.15793
alerting,n,-0.02298
alert,a,0.0902
alert,n,0.14477
alert,v,0
aleppo_grass,n,0
aleppo_boil,n,-0.34088
aleppo,n,0
alepisaurus,n,0
aleph-zero,n,-0.07997
aleph-null,n,-0.07997
aleph-nought,n,-0.07997
aleph,n,0
alep,n,0
alendronate,n,0
alembic,n,0
aleksey_maximovich_peshkov,n,0
aleksey_maksimovich_peshkov,n,0
aleksandr_solzhenitsyn,n,0
aleksandr_sergeyevich_pushkin,n,0.12208
aleksandr_scriabin,n,0
aleksandr_prokhorov,n,0
aleksandr_porfirevich_borodin,n,0
aleksandr_pavlovich,n,0
aleksandr_nikolayevich_scriabin,n,0
aleksandr_mikjailovich_prokhorov,n,0
aleksandr_i._solzhenitsyn,n,0
aleksandr_feodorovich_kerensky,n,0
aleksandr_borodin,n,0
aleksandr_aleksandrovich_blok,n,0.12208
alehouse,n,0
alehoof,n,0
alee,r,0
alectura_lathami,n,0
alectura,n,0
alectoris_ruffa,n,0
alectoris_graeca,n,0
alectoris,n,0
alectoria,n,0
alecto,n,0
alectis_ciliaris,n,0
alectis,n,0
alecost,n,0
alec_guinness,n,0
aleatory_contract,n,0
aleatory,a,0.12208
ale_drinker,n,0
ale,n,0
aldrovanda_vesiculosa,n,0
aldrovanda,n,0
aldous_leonard_huxley,n,0
aldous_huxley,n,0
aldosteronism,n,0
aldosterone,n,0
aldose,n,0
aldomet,n,0
aldol_reaction,n,-0.07997
aldol,n,0
aldohexose,n,0
aldermanly,a,0
aldermanic,a,0
alderman,n,0
alder-leaved_serviceberry,n,0
alderleaf_juneberry,n,0
alderfly,n,0
alder_tree,n,0
alder_fly,n,0
alder_dogwood,n,0
alder_buckthorn,n,0
alder_blight,n,-0.19821
alder,n,0
aldehydic,a,0
aldehyde-alcohol,n,0
aldehyde_radical,n,0
aldehyde_group,n,0
aldehyde,n,0
aldebaran,n,0
aldactone,n,-0.19821
alcyone,n,0
alcyonaria,n,0
alcyonacea,n,0
alcove,n,0
alcott,n,0
alcohol-soluble,a,-0.07997
alcoholize,v,-0.10753
alcoholism_abuse,n,0
alcoholism,n,-0.80796
alcoholise,v,-0.08847
alcohol-in-glass_thermometer,n,0
alcoholics_anonymous,n,0
alcoholic_drink,n,0
alcoholic_dementia,n,0
alcoholic_beverage,n,0
alcoholic_abuse,n,0
alcoholic,a,0
alcoholic,n,0
alcohol-dependent,a,0
alcohol_thermometer,n,0
alcohol_radical,n,0
alcohol_group,n,0
alcohol_amnestic_disorder,n,0
alcohol_addiction,n,-0.01819
alcohol_abuse,n,0
alcohol,n,0
alcides,n,0
alcidae,n,0
alcibiades,n,0
alchemy,n,0
alchemize,v,0
alchemistical,a,0
alchemistic,a,0
alchemist,n,0.12208
alchemise,v,0
alchemical,a,0
alchemic,a,0
alces_alces,n,0
alces,n,0
alcelaphus,n,0
alcedo_atthis,n,0
alcedo,n,0
alcedinidae,n,0
alcea_rosea,n,0
alcea,n,0
alcazar,n,0
alcaptonuria,n,0.21734
alcapton,n,0
alcalescent,a,-0.17327
alcalde,n,0
alcaic_verse,n,0
alcaic,n,0
alcahest,n,0
alcaeus,n,0
alca_torda,n,0
alca,n,0
albuterol,n,0
albuquerque,n,0
albuminuric,a,0
albuminuria,n,-0.34088
albuminous,a,0
albuminoid,n,0
albumin,n,0
albumen,n,0
album,n,0
albulidae,n,0
albula_vulpes,n,0
albula,n,0
albugo,n,-0.34088
albuginea,n,0
albuginaceae,n,-0.19821
albuca,n,0
albright's_disease,n,0
albrecht_eusebius_wenzel_von_wallenstein,n,0
albrecht_durer,n,0
alborg,n,0
albizzia_lebbeck,n,0
albizzia_julibrissin,n,0
albizzia,n,0
albizia_saman,n,0
albizia_lebbeck,n,0
albizia_julibrissin,n,0
albizia,n,0
albitic,a,0
albite,n,0
albion,n,0.15793
albinotic,a,-0.34088
albino_luciano,n,0
albino,n,0
albinistic,a,-0.34088
albinism,n,-0.38925
albinic,a,-0.34088
albinal,a,-0.34088
albigensianism,n,0.21734
albigensian,a,0
albigenses,n,0
albescent,a,0
alberto_giacometti,n,0
alberti,n,0
alberta,n,0
albert_von_szent-gyorgyi,n,0
albert_szent-gyorgyi,n,0
albert_speer,n,0
albert_schweitzer,n,0
albert_sabin,n,0
albert_michelson,n,0
albert_gore_jr.,n,0
albert_francis_charles_augustus_emmanuel,n,0
albert_einstein,n,0
albert_edward,n,0
albert_camus,n,0
albert_bruce_sabin,n,0
albert_abraham_michelson,n,0
albert,n,0
albers-schonberg_disease,n,-0.28345
albers,n,0
alben_william_barkley,n,0
alben_barkley,n,0
albee,n,0
albedo,n,0
albatross,n,0
albatrellus_ovinus,n,0
albatrellus_dispansus,n,0
albatrellus,n,0
albany,n,0
albanian_monetary_unit,n,0
albanian_capital,n,0
albanian,a,0
albanian,n,0
albania,n,0
alban_berg,n,0.12208
albacore,n,0
alb,n,0
alaudidae,n,0
alauda_arvensis,n,0.15793
alauda,n,0
alated,a,0
alate,a,0
alastrim,n,0
alaskan_pipeline,n,0
alaskan_native,n,0
alaskan_malamute,n,0
alaskan_king_crab,n,0
alaskan_brown_bear,n,0
alaskan,a,0
alaskan,n,0
alaska_standard_time,n,0
alaska_rein_orchid,n,0
alaska_range,n,0
alaska_peninsula,n,0
alaska_native,n,0
alaska_king_crab,n,0
alaska_fur_seal,n,0
alaska_crab,n,0
alaska_cod,n,0
alaska_cedar,n,0
alaska,n,0
al-asifa,n,0
alas,r,-0.39584
alary,a,-0.07997
alarum,n,0
alarmist,n,-0.07997
alarmism,n,-0.07997
alarmingly,r,0.15199
alarming,a,-0.36977
alarmed,a,-0.38925
alarm_system,n,0
alarm_clock,n,0
alarm_bell,n,0
alarm,n,-0.33226
alarm,v,0
alaric,n,0
alar,a,-0.02298
alar,n,0
alanine,n,0
aland_islands,n,0
alan_turing,n,0
alan_stewart_paton,n,0
alan_shepard,n,0
alan_seeger,n,0
alan_paton,n,0
alan_mathison_turing,n,0
alan_lloyd_hodgkin,n,0
alan_jay_lerner,n,0
alan_hodgkin,n,0
alan_bartlett_shepard_jr.,n,0
alan_alexander_milne,n,0
alamo,n,0
alalia,n,-0.38925
al-aksa_martyrs_brigades,n,0
aladdin's_lamp,n,0
aladdin,n,0
alacrity,n,0.17826
alacritous,a,0.21734
alabastrine,a,-0.01819
alabaster,a,0.12922
alabaster,n,0.08177
alabamian,n,0
alabaman,n,0
alabama_river,n,0
alabama_lip_fern,n,0
alabama,n,0
ala,n,0
al_tawhid,n,0
al_sunna_wal_jamma,n,0
al_qanoon,n,0
al_qahira,n,0
al_nathir,n,0
al_madinah,n,0
al_ladhiqiyah,n,0
al_jolson,n,0
al_itihaad_al_islamiya,n,0
al_hirschfeld,n,0
al_gore,n,0
al_faran,n,0
al_dente,a,0.12208
al_capone,n,0
al_aqabah,n,0
al_alamayn,n,0
al,n,0
akwa'ala,n,0
akvavit,n,0
aku,n,0
aksa_martyrs_brigades,n,0
akron,n,0
akmola,n,0
akko,n,0
akkadian,n,0
akka,n,0
akira_kurosawa,n,0
akinetic_epilepsy,n,-0.13964
akinesis,n,-0.01819
akinesia,n,-0.01819
akin,a,-0.05768
akimbo,a,0
akimbo,r,0
akhenaton,n,0
akhenaten,n,0
akhbari,n,0
akha,n,0
akeridae,n,-0.07997
aken,n,0
akee_tree,n,0
akee,n,0
akaryote,n,-0.28345
akaryocyte,n,-0.28345
akan,n,0
akaba,n,0
ak,n,0
ajuga_reptans,n,0
ajuga_pyramidalis,n,0
ajuga_genevensis,n,0
ajuga_chamaepitys,n,0
ajuga,n,0
ajax,n,0
ajar,a,0.00026
ajaia_ajaja,n,0
ajaia,n,0
aizoaceae,n,0
aix-la-chapelle,n,0
aix_sponsa,n,0
aix_galericulata,n,0
aix,n,0
aitchbone,n,0
aisle,n,0
airy,a,-0.15191
airworthy,a,0.12208
airworthiness,n,0
airwoman,n,0
airway,n,0
airwave,n,0
air-to-surface_missile,n,0
air-to-surface,a,0
air-to-ground_missile,n,0
air-to-ground,a,0
air-to-air_missile,n,0
air-to-air,a,0
air-tight,a,-0.37784
airtight,a,0.06768
airt,v,0
airstrip,n,-0.03632
airstream,n,0
airspeed,n,0
airspace,n,0
air-sleeve,n,0
air-slake,v,-0.34088
airsickness,n,0
airsick,a,-0.34088
air-ship,v,0
airship,n,0.20297
airscrew,n,0
airs,n,-0.28345
air-raid_shelter,n,0
airpost,n,0
airport_terminal,n,0
airport,n,0
airplane_ticket,n,0.21734
airplane_propeller,n,0
airplane_pilot,n,0
airplane_mechanics,n,0
airplane_maneuver,n,0
airplane_landing,n,0
airplane,n,0
airmanship,n,0
airman,n,0
airmailer,n,0
airmail_letter,n,0
airmail,n,0
airmail,v,0
airlock,n,0
airliner,n,0
airline_business,n,0
airline,n,0
airlike,a,0
airlift,n,0
airlift,v,0
airless,a,-0.0611
air-intake,n,0
airing_cupboard,n,0
airing,n,0
airiness,n,0
airily,r,0.15793
airheaded,a,-0.34088
airhead,n,0
airgun,n,0
air-freight,v,0
airfreight,v,0
airframe,n,0
airforce,n,0
airfoil,n,0
airflow,n,0
air-filled,a,-0.19821
airfield,n,0
airfare,n,0
airedale_terrier,n,-0.07997
airedale,n,-0.07997
aired,a,-0.07997
aire_river,n,0
aire,n,0
air-dry,a,-0.38925
air-drop,v,0
airdrop,n,0
airdrome,n,0
air-dried,a,-0.07997
airdock,n,0
aircrewman,n,0
aircrew,n,0
aircraftsman,n,0
aircraftman,n,0
aircraft_landing,n,0
aircraft_engine,n,0
aircraft_carrier,n,0
aircraft,n,0
air-cooled,a,0
air-cool,v,0
air-conditioned,a,0
air-condition,v,0
airbus,n,0
airburst,n,0
airbrush,n,0
airbrush,v,0
air-breathing,a,0
airbrake,n,0
airborne_transmission,n,0
airborne_patrol,n,0
airborne,a,0
air_well,n,0
air_wave,n,0
air_unit,n,0
